389,60,49,2017/5/5 10:50,2017/5/5 13:20,93,58,54,155
390,60,49,2017/5/8 10:50,2017/5/8 13:20,103,44,86,161
391,50,54,2017/5/5 8:05,2017/5/5 10:20,101,70,43,161
392,50,54,2017/5/6 8:05,2017/5/6 10:20,117,91,62,161
393,50,54,2017/5/8 8:05,2017/5/8 10:20,104,60,40,161
394,49,60,2017/5/6 18:35,2017/5/6 21:10,58,40,69,161
395,49,60,2017/5/8 18:35,2017/5/8 21:10,18,24,28,161
396,60,76,2017/5/5 15:25,2017/5/5 17:20,48,84,19,161
397,60,76,2017/5/6 15:25,2017/5/6 17:20,141,88,63,183
398,60,76,2017/5/7 15:25,2017/5/7 17:20,37,83,37,161
399,60,76,2017/5/8 15:25,2017/5/8 17:20,134,59,37,183
400,76,57,2017/5/6 13:20,2017/5/6 15:55,76,53,91,161
401,57,50,2017/5/6 16:55,2017/5/6 18:20,76,79,91,161
402,57,50,2017/5/5 22:30,2017/5/5 23:50,73,144,21,161
403,57,50,2017/5/6 22:30,2017/5/6 23:50,108,117,9,161
404,57,50,2017/5/7 22:30,2017/5/7 23:50,63,46,31,161
405,57,50,2017/5/8 22:30,2017/5/8 23:50,84,39,29,161
406,50,57,2017/5/5 7:50,2017/5/5 9:15,39,74,41,161
407,50,57,2017/5/6 7:50,2017/5/6 9:15,76,91,18,161
408,50,57,2017/5/7 7:50,2017/5/7 9:15,39,42,2,161
409,50,57,2017/5/8 7:50,2017/5/8 9:15,99,58,5,161
410,50,57,2017/5/5 12:45,2017/5/5 14:10,81,83,27,161
411,50,57,2017/5/6 12:45,2017/5/6 14:10,74,54,16,161
412,50,57,2017/5/7 12:45,2017/5/7 14:10,117,48,37,161
413,50,57,2017/5/8 12:45,2017/5/8 14:10,111,60,60,161
414,57,76,2017/5/5 10:15,2017/5/5 12:35,39,81,41,161
415,57,76,2017/5/6 10:15,2017/5/6 12:35,76,89,18,161
416,57,76,2017/5/7 10:15,2017/5/7 12:35,39,91,2,161
417,57,76,2017/5/8 10:15,2017/5/8 12:35,99,71,5,161
418,76,57,2017/5/7 13:20,2017/5/7 15:55,39,85,41,161
419,57,79,2017/5/5 15:10,2017/5/5 17:30,81,97,27,161
420,57,79,2017/5/6 15:10,2017/5/6 17:30,74,79,16,161
421,57,79,2017/5/7 15:10,2017/5/7 17:30,117,91,37,161
422,57,79,2017/5/8 15:10,2017/5/8 17:30,111,63,60,161
423,57,50,2017/5/7 16:55,2017/5/7 18:20,39,95,41,161
424,1,49,2017/5/7 16:55,2017/5/8 6:10,20,212,0,213
425,76,57,2017/5/5 13:20,2017/5/5 15:55,39,90,74,161
426,76,57,2017/5/8 13:20,2017/5/8 15:55,99,64,24,161
427,1,49,2017/5/5 16:55,2017/5/6 6:10,21,208,0,213
428,57,50,2017/5/5 16:55,2017/5/5 18:20,39,90,74,161
429,57,50,2017/5/8 16:55,2017/5/8 18:20,99,49,24,161
430,79,57,2017/5/5 19:15,2017/5/5 21:30,73,127,21,161
431,79,57,2017/5/6 19:15,2017/5/6 21:30,108,101,9,161
432,79,57,2017/5/7 19:15,2017/5/7 21:30,63,76,31,161
433,79,57,2017/5/8 19:15,2017/5/8 21:30,84,85,29,161
434,55,49,2017/5/5 21:20,2017/5/5 23:30,64,45,116,161
435,55,49,2017/5/8 21:20,2017/5/8 23:30,35,32,84,161
436,49,56,2017/5/5 7:25,2017/5/5 8:50,7,71,36,161
437,49,56,2017/5/6 7:25,2017/5/6 8:50,128,62,38,183
438,49,56,2017/5/7 7:25,2017/5/7 8:50,142,91,42,183
439,49,56,2017/5/8 7:25,2017/5/8 8:50,94,51,48,161
440,57,77,2017/5/5 19:40,2017/5/5 22:25,132,108,43,183
441,57,77,2017/5/6 19:40,2017/5/6 22:25,133,98,30,183
442,57,77,2017/5/7 19:40,2017/5/7 22:25,132,101,36,183
443,57,77,2017/5/8 19:40,2017/5/8 22:25,131,75,15,183
444,49,79,2017/5/5 12:05,2017/5/5 15:35,37,63,97,161
445,49,79,2017/5/6 12:05,2017/5/6 15:35,69,82,75,161
446,49,79,2017/5/7 12:05,2017/5/7 15:35,135,44,102,183
447,49,79,2017/5/8 12:05,2017/5/8 15:35,55,36,79,161
448,76,56,2017/5/5 13:15,2017/5/5 16:00,7,79,21,161
449,76,56,2017/5/7 13:15,2017/5/7 16:00,125,88,22,183
450,56,49,2017/5/5 16:45,2017/5/5 18:10,7,101,21,161
451,56,49,2017/5/7 16:45,2017/5/7 18:10,125,78,22,183
452,52,79,2017/5/5 15:40,2017/5/5 18:20,73,104,51,161
453,52,79,2017/5/6 15:40,2017/5/6 18:20,108,72,12,161
454,52,79,2017/5/7 15:40,2017/5/7 18:20,63,84,32,161
455,52,79,2017/5/8 15:40,2017/5/8 18:20,84,41,46,161
456,76,56,2017/5/8 13:15,2017/5/8 16:00,94,59,30,161
457,77,57,2017/5/5 9:05,2017/5/5 11:50,9,85,68,161
458,77,57,2017/5/6 9:05,2017/5/6 11:50,132,83,36,183
459,77,57,2017/5/7 9:05,2017/5/7 11:50,133,96,45,183
460,77,57,2017/5/8 9:05,2017/5/8 11:50,1,100,48,183
461,50,24,2017/5/7 21:45,2017/5/8 7:15,21,174,0,213
462,56,49,2017/5/8 16:45,2017/5/8 18:10,94,39,30,161
463,79,49,2017/5/5 15:25,2017/5/5 19:05,122,55,113,183
464,79,49,2017/5/6 15:25,2017/5/6 18:55,126,26,131,183
465,79,49,2017/5/7 15:25,2017/5/7 19:05,53,24,108,161
466,79,49,2017/5/8 15:25,2017/5/8 18:55,122,19,91,183
467,24,50,2017/5/5 9:15,2017/5/5 19:00,22,167,0,213
468,24,50,2017/5/8 9:15,2017/5/8 19:00,21,185,0,213
469,57,49,2017/5/5 13:00,2017/5/5 14:45,9,99,68,161
470,57,49,2017/5/6 13:00,2017/5/6 14:45,132,86,36,183
471,57,49,2017/5/7 13:00,2017/5/7 14:45,133,86,45,183
472,57,49,2017/5/8 13:00,2017/5/8 15:00,1,71,48,183
473,76,56,2017/5/6 13:15,2017/5/6 16:00,121,41,73,183
474,56,49,2017/5/6 16:45,2017/5/6 18:10,121,56,73,183
475,49,52,2017/5/5 13:10,2017/5/5 14:40,73,106,51,161
476,49,52,2017/5/6 13:10,2017/5/6 14:40,108,60,12,161
477,49,52,2017/5/7 13:10,2017/5/7 14:40,63,82,32,161
478,49,52,2017/5/8 13:10,2017/5/8 14:40,84,81,46,161
479,49,36,2017/5/5 20:10,2017/5/5 21:20,122,55,113,183
480,49,36,2017/5/6 20:10,2017/5/6 21:20,126,6,131,183
481,49,36,2017/5/7 20:10,2017/5/7 21:20,53,12,108,161
482,49,36,2017/5/8 20:10,2017/5/8 21:20,122,11,91,183
483,49,57,2017/5/5 16:50,2017/5/5 18:40,132,74,43,183
484,49,57,2017/5/6 16:50,2017/5/6 18:40,133,87,30,183
485,49,57,2017/5/7 16:50,2017/5/7 18:40,132,95,36,183
486,49,57,2017/5/8 16:50,2017/5/8 18:40,131,64,15,183
487,36,49,2017/5/5 9:45,2017/5/5 11:05,37,24,97,161
488,36,49,2017/5/6 9:45,2017/5/6 11:05,69,27,75,161
489,36,49,2017/5/7 9:45,2017/5/7 11:05,135,18,102,183
490,36,49,2017/5/8 9:45,2017/5/8 11:05,55,45,79,161
491,56,76,2017/5/5 9:35,2017/5/5 12:15,7,52,36,161
492,56,76,2017/5/6 9:35,2017/5/6 12:15,128,67,38,183
493,56,76,2017/5/7 9:35,2017/5/7 12:15,142,68,42,183
494,56,76,2017/5/8 9:35,2017/5/8 12:15,94,57,48,161
495,49,25,2017/5/5 21:30,2017/5/6 0:20,77,129,0,155
496,49,25,2017/5/6 21:30,2017/5/7 0:20,91,91,0,155
497,49,25,2017/5/7 21:30,2017/5/8 0:20,84,96,0,161
498,49,25,2017/5/8 21:30,2017/5/9 0:20,71,91,0,161
499,25,49,2017/5/6 18:55,2017/5/6 22:00,10,22,0,161
500,25,49,2017/5/8 18:55,2017/5/8 22:00,17,39,0,161
501,49,64,2017/5/6 12:20,2017/5/6 14:10,50,49,73,161
502,50,25,2017/5/6 12:00,2017/5/6 15:00,22,135,0,213
503,50,25,2017/5/7 12:00,2017/5/7 15:00,25,138,0,213
504,52,49,2017/5/5 22:10,2017/5/5 23:40,81,39,54,161
505,52,49,2017/5/8 22:10,2017/5/8 23:40,111,41,40,161
506,57,29,2017/5/5 15:40,2017/5/5 17:20,15,56,42,161
507,57,29,2017/5/7 15:40,2017/5/7 17:20,19,30,28,161
508,57,29,2017/5/8 15:40,2017/5/8 17:20,10,18,13,161
509,29,57,2017/5/5 18:30,2017/5/5 20:10,15,73,22,161
510,29,57,2017/5/7 18:30,2017/5/7 20:10,19,75,25,161
511,29,57,2017/5/8 18:30,2017/5/8 20:10,10,23,10,161
512,64,77,2017/5/6 15:00,2017/5/6 17:20,50,23,73,161
513,79,52,2017/5/7 18:15,2017/5/7 21:05,117,80,31,161
514,52,49,2017/5/7 22:10,2017/5/7 23:40,117,76,31,161
515,50,25,2017/5/5 12:00,2017/5/5 15:00,138,154,0,255
516,50,25,2017/5/8 12:00,2017/5/8 15:00,3,255,0,255
517,79,52,2017/5/6 18:15,2017/5/6 21:05,74,58,64,161
518,77,64,2017/5/6 18:10,2017/5/6 20:50,50,47,73,161
519,25,49,2017/5/5 6:45,2017/5/5 9:55,92,79,0,155
520,25,49,2017/5/6 6:45,2017/5/6 9:55,77,72,0,155
521,25,49,2017/5/7 6:45,2017/5/7 9:55,35,59,0,161
522,25,49,2017/5/8 6:45,2017/5/8 9:55,86,33,0,155
523,52,49,2017/5/6 22:10,2017/5/6 23:40,74,51,64,161
524,64,49,2017/5/6 21:35,2017/5/6 23:30,50,27,73,161
525,25,50,2017/5/7 16:20,2017/5/7 19:05,21,113,0,213
526,49,25,2017/5/6 11:00,2017/5/6 13:50,21,104,0,213
527,49,25,2017/5/7 11:00,2017/5/7 13:50,23,93,0,213
528,49,25,2017/5/8 11:00,2017/5/8 13:50,25,157,0,213
529,25,50,2017/5/5 16:20,2017/5/5 19:05,138,229,0,255
530,25,50,2017/5/8 16:20,2017/5/8 19:05,3,36,0,255
531,49,63,2017/5/6 20:05,2017/5/6 21:00,35,100,0,161
532,49,25,2017/5/7 15:00,2017/5/7 17:50,26,77,0,157
533,25,50,2017/5/6 16:20,2017/5/6 19:05,25,124,0,213
534,49,63,2017/5/5 13:35,2017/5/5 14:30,91,72,0,155
535,49,63,2017/5/8 13:35,2017/5/8 14:30,19,36,0,161
536,49,25,2017/5/6 15:00,2017/5/6 17:50,10,82,0,161
537,49,25,2017/5/8 15:00,2017/5/8 17:50,2,115,0,255
538,49,2,2017/5/6 0:10,2017/5/6 12:10,23,210,0,213
539,49,2,2017/5/8 0:10,2017/5/8 12:10,24,207,0,213
540,25,49,2017/5/7 16:10,2017/5/7 19:05,25,83,0,213
541,25,49,2017/5/8 16:10,2017/5/8 19:05,23,45,0,213
542,49,25,2017/5/5 15:00,2017/5/5 17:50,20,166,0,213
543,49,57,2017/5/5 13:00,2017/5/5 14:40,15,113,42,161
544,63,49,2017/5/5 10:00,2017/5/5 10:50,64,39,0,161
545,63,49,2017/5/7 10:00,2017/5/7 10:50,109,66,0,161
546,25,49,2017/5/5 18:55,2017/5/5 22:00,20,143,0,213
547,25,49,2017/5/7 18:55,2017/5/7 22:00,28,13,0,163
548,49,57,2017/5/7 13:00,2017/5/7 14:40,19,77,28,161
549,49,57,2017/5/8 13:00,2017/5/8 14:40,10,95,13,161
550,25,49,2017/5/6 16:10,2017/5/6 19:05,22,77,0,213
551,79,52,2017/5/5 18:15,2017/5/5 21:05,81,92,54,161
552,79,52,2017/5/8 18:15,2017/5/8 21:05,111,36,40,161
553,63,49,2017/5/6 10:00,2017/5/6 10:50,91,91,0,155
554,25,50,2017/5/6 21:25,2017/5/7 0:10,28,76,0,163
555,25,61,2017/5/7 17:15,2017/5/7 20:15,86,91,0,155
556,49,25,2017/5/7 7:00,2017/5/7 9:50,3,84,0,255
557,25,49,2017/5/7 10:55,2017/5/7 14:00,3,102,0,255
558,49,25,2017/5/5 9:00,2017/5/5 11:50,25,183,0,213
559,49,25,2017/5/6 9:00,2017/5/6 11:50,20,137,0,213
560,49,25,2017/5/7 9:00,2017/5/7 11:50,24,94,0,213
561,49,25,2017/5/8 9:00,2017/5/8 11:50,20,154,0,213
562,25,61,2017/5/8 17:15,2017/5/8 20:15,89,41,0,155
563,25,61,2017/5/5 17:15,2017/5/5 20:15,52,59,0,161
564,25,61,2017/5/6 17:15,2017/5/6 20:15,63,55,0,161
565,25,49,2017/5/8 10:55,2017/5/8 14:00,2,87,0,255
566,49,27,2017/5/5 8:50,2017/5/5 11:40,14,102,0,161
567,49,27,2017/5/7 8:50,2017/5/7 11:40,14,120,0,161
568,25,49,2017/5/5 10:55,2017/5/5 14:00,20,147,0,213
569,25,49,2017/5/6 10:55,2017/5/6 14:00,28,71,0,163
570,50,25,2017/5/5 7:30,2017/5/5 10:20,29,75,0,163
571,50,25,2017/5/6 7:30,2017/5/6 10:20,27,99,0,157
572,50,25,2017/5/7 7:30,2017/5/7 10:20,2,103,0,255
573,50,25,2017/5/8 7:30,2017/5/8 10:20,26,98,0,157
574,49,27,2017/5/8 8:50,2017/5/8 11:40,115,118,0,161
575,25,49,2017/5/7 13:05,2017/5/7 16:00,24,127,0,213
576,25,49,2017/5/8 13:05,2017/5/8 16:00,20,90,0,213
577,50,25,2017/5/5 16:00,2017/5/5 18:50,29,163,0,163
578,50,25,2017/5/6 16:00,2017/5/6 18:50,26,52,0,157
579,50,25,2017/5/7 16:00,2017/5/7 18:50,2,111,0,255
580,50,25,2017/5/8 16:00,2017/5/8 18:50,26,125,0,157
581,27,49,2017/5/7 20:35,2017/5/7 23:20,8,73,0,161
582,57,49,2017/5/5 21:10,2017/5/5 22:55,15,127,22,161
583,57,49,2017/5/7 21:10,2017/5/7 22:55,19,89,25,161
584,57,49,2017/5/8 21:10,2017/5/8 22:55,10,77,10,161
585,25,50,2017/5/5 11:35,2017/5/5 14:35,29,163,0,163
586,25,50,2017/5/6 11:35,2017/5/6 14:35,27,157,0,157
587,25,50,2017/5/7 11:35,2017/5/7 14:35,2,143,0,255
588,25,50,2017/5/8 11:35,2017/5/8 14:35,26,141,0,157
589,27,49,2017/5/5 20:35,2017/5/5 23:20,8,125,0,161
590,2,49,2017/5/8 19:00,2017/5/9 6:10,24,171,0,213
591,2,49,2017/5/6 18:35,2017/5/7 6:10,23,185,0,213
592,61,25,2017/5/5 13:15,2017/5/5 16:15,52,93,0,161
593,61,25,2017/5/6 13:15,2017/5/6 16:15,63,111,0,161
594,61,25,2017/5/7 13:15,2017/5/7 16:15,86,66,0,155
595,61,25,2017/5/8 13:15,2017/5/8 16:15,89,134,0,155
596,49,25,2017/5/5 7:00,2017/5/5 9:50,20,107,0,213
597,49,25,2017/5/6 7:00,2017/5/6 9:50,28,132,0,163
598,49,25,2017/5/8 7:00,2017/5/8 9:50,2,133,0,255
599,25,50,2017/5/7 21:25,2017/5/8 0:10,3,116,0,255
600,25,50,2017/5/5 21:25,2017/5/6 0:10,27,111,0,157
601,25,50,2017/5/8 21:25,2017/5/9 0:10,20,36,0,213
602,41,49,2017/5/5 13:55,2017/5/5 15:45,63,103,42,161
603,41,49,2017/5/7 13:55,2017/5/7 15:45,137,93,52,183
604,41,49,2017/5/8 13:55,2017/5/8 15:45,76,44,58,161
605,32,50,2017/5/5 19:50,2017/5/5 21:20,12,102,53,161
606,50,32,2017/5/5 11:45,2017/5/5 13:15,12,80,69,161
607,52,25,2017/5/5 18:00,2017/5/5 20:20,11,143,0,161
608,50,32,2017/5/7 11:45,2017/5/7 13:15,126,98,41,183
609,50,32,2017/5/8 11:45,2017/5/8 13:15,98,83,50,161
610,49,8,2017/5/6 8:50,2017/5/6 12:45,35,141,0,161
611,49,8,2017/5/7 8:50,2017/5/7 12:45,64,149,0,161
612,32,25,2017/5/5 18:50,2017/5/5 21:05,84,143,0,161
613,32,25,2017/5/6 18:50,2017/5/6 21:05,84,91,0,161
614,32,25,2017/5/7 18:50,2017/5/7 21:05,9,125,0,161
615,32,25,2017/5/8 18:50,2017/5/8 21:05,38,53,0,161
616,32,30,2017/5/5 14:15,2017/5/5 16:15,12,90,69,161
617,32,30,2017/5/7 14:15,2017/5/7 16:15,126,78,41,183
618,32,30,2017/5/8 14:15,2017/5/8 16:15,98,56,50,161
619,49,27,2017/5/5 16:45,2017/5/5 19:40,63,88,42,161
620,49,27,2017/5/7 16:45,2017/5/7 19:40,137,72,52,183
621,49,27,2017/5/8 16:45,2017/5/8 19:40,76,66,58,161
622,25,32,2017/5/7 22:10,2017/5/8 0:45,9,39,0,161
623,25,32,2017/5/5 22:10,2017/5/6 0:45,84,102,0,161
624,25,32,2017/5/6 22:10,2017/5/7 0:45,84,49,0,161
625,25,32,2017/5/8 22:10,2017/5/9 0:45,38,34,0,161
626,30,32,2017/5/7 17:05,2017/5/7 18:50,126,59,72,183
627,27,49,2017/5/5 7:25,2017/5/5 10:15,63,53,66,161
628,27,49,2017/5/7 7:25,2017/5/7 10:15,137,51,35,183
629,27,49,2017/5/8 7:25,2017/5/8 10:15,76,38,52,161
630,36,25,2017/5/5 19:40,2017/5/5 23:05,25,175,0,213
631,36,25,2017/5/6 19:40,2017/5/6 23:05,21,121,0,213
632,36,25,2017/5/7 19:40,2017/5/7 23:05,23,118,0,213
633,36,25,2017/5/8 19:40,2017/5/8 23:05,25,64,0,213
634,32,50,2017/5/7 19:50,2017/5/7 21:20,126,53,72,183
635,52,25,2017/5/6 18:00,2017/5/6 20:20,88,72,0,155
636,52,25,2017/5/7 18:00,2017/5/7 20:20,61,64,0,161
637,52,25,2017/5/8 18:00,2017/5/8 20:20,60,66,0,161
638,30,32,2017/5/8 17:05,2017/5/8 18:50,98,37,64,161
639,49,41,2017/5/5 11:15,2017/5/5 13:05,63,77,66,161
640,49,41,2017/5/7 11:15,2017/5/7 13:05,137,46,35,183
641,49,41,2017/5/8 11:15,2017/5/8 13:05,76,43,52,161
642,32,50,2017/5/8 19:50,2017/5/8 21:20,98,23,64,161
643,25,36,2017/5/5 15:20,2017/5/5 18:40,25,213,0,213
644,25,36,2017/5/6 15:20,2017/5/6 18:40,21,170,0,213
645,25,36,2017/5/7 15:20,2017/5/7 18:40,23,123,0,213
646,25,36,2017/5/8 15:20,2017/5/8 18:40,25,108,0,213
647,25,49,2017/5/5 14:10,2017/5/5 16:00,23,206,0,213
648,25,49,2017/5/6 13:05,2017/5/6 16:00,20,95,0,213
649,30,32,2017/5/5 17:05,2017/5/5 18:50,12,91,53,161
650,32,49,2017/5/7 18:35,2017/5/7 20:15,67,96,29,161
651,30,32,2017/5/5 16:00,2017/5/5 17:45,77,92,21,155
652,32,49,2017/5/5 18:35,2017/5/5 20:15,77,120,21,155
653,30,49,2017/5/7 19:25,2017/5/7 22:05,131,109,0,183
654,49,66,2017/5/5 17:35,2017/5/5 19:00,9,127,39,161
655,49,66,2017/5/6 17:35,2017/5/6 19:00,109,109,10,161
656,49,66,2017/5/7 17:35,2017/5/7 19:00,106,87,44,161
657,49,66,2017/5/8 17:35,2017/5/8 19:00,117,67,45,161
658,30,49,2017/5/5 19:25,2017/5/5 22:05,5,161,0,183
659,30,49,2017/5/6 19:25,2017/5/6 22:05,81,131,0,161
660,52,49,2017/5/5 16:05,2017/5/5 17:35,28,137,37,163
661,52,49,2017/5/6 16:05,2017/5/6 17:35,48,69,38,161
662,52,49,2017/5/7 16:05,2017/5/7 17:35,103,65,98,161
663,52,49,2017/5/8 16:05,2017/5/8 17:35,18,47,42,161
664,66,49,2017/5/5 10:35,2017/5/5 12:10,73,71,0,161
665,66,49,2017/5/6 10:35,2017/5/6 12:10,9,70,14,161
666,66,49,2017/5/7 10:35,2017/5/7 12:10,63,155,0,161
667,66,49,2017/5/8 10:35,2017/5/8 12:10,84,107,2,161
668,49,52,2017/5/5 7:30,2017/5/5 8:55,28,95,32,163
669,49,52,2017/5/6 7:30,2017/5/6 8:55,48,91,17,161
670,49,52,2017/5/7 7:30,2017/5/7 8:55,103,65,21,161
671,49,52,2017/5/8 7:30,2017/5/8 8:55,18,58,24,161
672,66,25,2017/5/5 20:00,2017/5/5 22:25,9,49,39,161
673,66,25,2017/5/6 20:00,2017/5/6 22:25,109,59,10,161
674,66,25,2017/5/7 20:00,2017/5/7 22:25,106,57,44,161
675,66,25,2017/5/8 20:00,2017/5/8 22:25,117,29,45,161
676,49,32,2017/5/5 9:40,2017/5/5 11:30,77,124,37,155
677,49,32,2017/5/6 9:40,2017/5/6 11:30,106,107,21,161
678,49,32,2017/5/7 9:40,2017/5/7 11:30,67,70,70,161
679,49,32,2017/5/8 9:40,2017/5/8 11:30,71,33,83,161
680,25,52,2017/5/5 21:35,2017/5/5 23:45,11,133,0,161
681,25,52,2017/5/6 21:35,2017/5/6 23:45,88,81,0,155
682,25,52,2017/5/7 21:35,2017/5/7 23:45,61,45,0,161
683,25,52,2017/5/8 21:35,2017/5/8 23:45,60,16,0,161
684,52,30,2017/5/5 9:55,2017/5/5 12:05,28,75,32,163
685,52,30,2017/5/6 9:55,2017/5/6 12:05,48,91,17,161
686,52,30,2017/5/7 9:55,2017/5/7 12:05,103,59,21,161
687,52,30,2017/5/8 9:55,2017/5/8 12:05,18,82,24,161
688,8,49,2017/5/6 13:55,2017/5/6 18:05,35,69,0,161
689,8,49,2017/5/7 13:55,2017/5/7 18:05,64,114,0,161
690,32,30,2017/5/5 12:50,2017/5/5 14:50,77,99,37,155
691,32,30,2017/5/6 12:50,2017/5/6 14:50,106,66,21,161
692,32,30,2017/5/7 12:50,2017/5/7 14:50,67,42,70,161
693,32,30,2017/5/8 12:50,2017/5/8 14:50,71,42,83,161
694,25,66,2017/5/6 6:50,2017/5/6 9:25,9,74,14,161
695,25,66,2017/5/7 6:50,2017/5/7 9:25,63,40,0,161
696,25,66,2017/5/8 6:50,2017/5/8 9:25,84,49,2,161
697,30,32,2017/5/6 15:55,2017/5/6 17:45,106,91,9,161
698,30,32,2017/5/8 16:00,2017/5/8 17:45,71,52,42,161
699,49,30,2017/5/5 15:45,2017/5/5 18:35,5,154,0,183
700,49,30,2017/5/6 15:45,2017/5/6 18:35,81,118,0,161
701,49,30,2017/5/7 15:45,2017/5/7 18:35,131,89,0,183
702,30,52,2017/5/5 13:05,2017/5/5 15:05,28,111,37,163
703,30,52,2017/5/6 13:05,2017/5/6 15:05,48,97,38,161
704,30,52,2017/5/7 13:05,2017/5/7 15:05,103,52,98,161
705,30,52,2017/5/8 13:05,2017/5/8 15:05,18,96,42,161
706,30,32,2017/5/7 16:00,2017/5/7 17:45,67,91,29,161
707,32,49,2017/5/6 18:35,2017/5/6 20:15,106,65,9,161
708,32,49,2017/5/8 18:35,2017/5/8 20:15,71,74,42,161
709,25,49,2017/5/6 20:05,2017/5/6 23:15,26,84,0,157
710,50,30,2017/5/5 8:25,2017/5/5 11:00,98,110,0,161
711,50,30,2017/5/6 8:25,2017/5/6 11:00,71,115,0,161
712,50,30,2017/5/7 8:25,2017/5/7 11:00,76,129,0,161
713,50,30,2017/5/8 8:25,2017/5/8 11:00,68,84,0,161
714,50,25,2017/5/5 21:00,2017/5/6 0:05,98,116,0,161
715,50,25,2017/5/6 21:00,2017/5/7 0:05,33,58,0,119
716,50,25,2017/5/7 21:00,2017/5/8 0:05,114,108,0,161
717,50,25,2017/5/8 21:00,2017/5/9 0:05,33,80,0,119
718,62,25,2017/5/5 11:55,2017/5/5 13:05,23,183,0,213
719,62,25,2017/5/6 11:55,2017/5/6 14:10,25,167,0,213
720,62,25,2017/5/7 11:55,2017/5/7 14:10,21,127,0,213
721,62,25,2017/5/8 11:55,2017/5/8 14:10,23,84,0,213
722,30,50,2017/5/5 11:45,2017/5/5 14:20,98,145,0,161
723,30,50,2017/5/7 11:45,2017/5/7 14:20,76,113,0,161
724,30,50,2017/5/8 11:45,2017/5/8 14:20,68,120,0,161
725,25,49,2017/5/5 20:05,2017/5/5 23:15,29,91,0,163
726,25,50,2017/5/5 6:40,2017/5/5 9:40,74,110,0,161
727,25,50,2017/5/6 6:40,2017/5/6 9:40,98,147,0,161
728,25,50,2017/5/7 6:40,2017/5/7 9:40,33,66,0,119
729,25,50,2017/5/8 6:40,2017/5/8 9:40,114,54,0,161
730,50,25,2017/5/7 14:30,2017/5/7 17:15,28,54,0,163
731,30,50,2017/5/6 11:45,2017/5/6 14:20,71,132,0,161
732,50,25,2017/5/6 14:30,2017/5/6 17:15,98,33,0,161
733,50,25,2017/5/8 14:30,2017/5/8 17:15,17,54,0,161
734,50,25,2017/5/6 10:00,2017/5/6 12:50,2,104,0,255
735,50,25,2017/5/7 10:00,2017/5/7 12:50,27,56,0,157
736,50,25,2017/5/5 14:30,2017/5/5 17:15,2,135,0,255
737,49,25,2017/5/7 17:00,2017/5/7 20:05,3,95,0,255
738,49,25,2017/5/8 17:00,2017/5/8 20:05,20,68,0,213
739,25,50,2017/5/8 18:55,2017/5/8 21:45,2,39,0,255
740,50,25,2017/5/5 10:00,2017/5/5 12:50,89,155,0,155
741,50,25,2017/5/8 10:00,2017/5/8 12:50,27,86,0,157
742,49,25,2017/5/6 17:00,2017/5/6 20:05,28,118,0,163
743,25,50,2017/5/7 18:55,2017/5/7 21:45,26,58,0,157
744,49,25,2017/5/5 17:00,2017/5/5 20:05,27,123,0,157
745,25,50,2017/5/7 13:50,2017/5/7 16:40,27,108,0,157
746,25,50,2017/5/6 18:55,2017/5/6 21:45,98,68,0,161
747,25,50,2017/5/5 18:55,2017/5/5 21:45,2,120,0,255
748,25,50,2017/5/8 13:50,2017/5/8 16:40,27,53,0,157
749,61,11,2017/5/5 8:30,2017/5/5 11:00,96,100,0,161
750,61,11,2017/5/8 8:30,2017/5/8 11:00,87,66,0,155
751,25,50,2017/5/5 13:50,2017/5/5 16:40,89,155,0,155
752,25,49,2017/5/7 20:05,2017/5/7 23:15,2,97,0,255
753,25,50,2017/5/6 13:50,2017/5/6 16:40,2,255,0,255
754,25,49,2017/5/8 20:05,2017/5/8 23:15,26,62,0,157
755,26,32,2017/5/6 13:25,2017/5/6 15:45,47,102,30,161
756,32,50,2017/5/6 16:40,2017/5/6 18:05,47,135,30,161
757,11,49,2017/5/5 21:20,2017/5/5 23:35,90,125,0,155
758,11,49,2017/5/8 21:20,2017/5/8 23:35,90,66,0,155
759,50,32,2017/5/5 7:50,2017/5/5 9:15,141,126,18,183
760,50,32,2017/5/7 7:50,2017/5/7 9:15,134,120,9,183
761,50,32,2017/5/8 7:50,2017/5/8 9:15,136,119,7,183
762,11,49,2017/5/7 21:20,2017/5/7 23:35,18,107,0,161
763,11,49,2017/5/6 21:20,2017/5/6 23:35,103,133,0,161
764,49,37,2017/5/5 8:10,2017/5/5 10:20,126,85,25,183
765,49,37,2017/5/6 8:10,2017/5/6 10:20,124,98,41,183
766,49,37,2017/5/7 8:10,2017/5/7 10:20,77,32,51,155
767,49,37,2017/5/8 8:10,2017/5/8 10:20,121,81,27,183
768,52,26,2017/5/5 12:25,2017/5/5 15:05,124,91,5,183
769,52,26,2017/5/6 12:25,2017/5/6 15:05,130,69,55,183
770,32,26,2017/5/5 10:15,2017/5/5 12:40,141,150,18,183
771,32,26,2017/5/7 10:15,2017/5/7 12:40,134,128,9,183
772,32,26,2017/5/8 10:15,2017/5/8 12:40,136,139,7,183
773,52,26,2017/5/7 12:25,2017/5/7 15:05,141,60,38,183
774,52,26,2017/5/8 12:25,2017/5/8 15:05,141,85,37,183
775,49,46,2017/5/5 16:30,2017/5/5 19:15,42,119,0,119
776,49,46,2017/5/6 16:30,2017/5/6 19:15,30,75,0,119
